country_or_area,year,comm_code,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category
Philippines,1997,10519,"Poultry, live except domestic fowls, < 185 grams",Import,1841,343.0,Weight in kilograms,343.0,01_live_animals
Philippines,1997,10591,"Fowls, live domestic > 185 grams",Import,740234,16951.0,Weight in kilograms,16951.0,01_live_animals
Philippines,1997,10591,"Fowls, live domestic > 185 grams",Export,287626,13010.0,Weight in kilograms,13010.0,01_live_animals
Philippines,1997,10600,"Animals, live, except farm animals",Import,49942,2812.0,Weight in kilograms,2812.0,01_live_animals
Philippines,1997,10600,"Animals, live, except farm animals",Export,1753512,19963.0,Weight in kilograms,19963.0,01_live_animals
Philippines,1996,10111,"Horses, live pure-bred breeding",Import,736085,70327.0,Weight in kilograms,70327.0,01_live_animals
Philippines,1996,10210,"Bovine animals, live pure-bred breeding",Import,811387,119679.0,Weight in kilograms,119679.0,01_live_animals
Philippines,1996,10290,"Bovine animals, live, except pure-bred breeding",Import,72295776,52506800.0,Weight in kilograms,52506800.0,01_live_animals
Philippines,1996,10310,"Swine, live pure-bred breeding",Import,2218584,310192.0,Weight in kilograms,310192.0,01_live_animals
Philippines,1996,10410,"Sheep, live",Import,776,148.0,Weight in kilograms,148.0,01_live_animals
Philippines,1996,10511,"Fowls, live domestic < 185 grams",Import,7822821,98950.0,Weight in kilograms,98950.0,01_live_animals
Philippines,1996,10511,"Fowls, live domestic < 185 grams",Export,14280,523.0,Weight in kilograms,523.0,01_live_animals
Philippines,1996,10519,"Poultry, live except domestic fowls, < 185 grams",Import,3546,765.0,Weight in kilograms,765.0,01_live_animals
Philippines,1996,10591,"Fowls, live domestic > 185 grams",Import,923455,22380.0,Weight in kilograms,22380.0,01_live_animals
Philippines,1996,10591,"Fowls, live domestic > 185 grams",Export,244609,11199.0,Weight in kilograms,11199.0,01_live_animals
Philippines,1996,10600,"Animals, live, except farm animals",Import,190955,2238.0,Weight in kilograms,2238.0,01_live_animals
Philippines,1996,10600,"Animals, live, except farm animals",Export,1532544,23199.0,Weight in kilograms,23199.0,01_live_animals
Philippines,2016,40110,Milk not concentrated nor sweetened < 1% fat,Import,11775114,16556408.0,Weight in kilograms,16556408.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40110,Milk not concentrated nor sweetened < 1% fat,Export,2825,4418.0,Weight in kilograms,4418.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40120,Milk not concentrated nor sweetened 1-6% fat,Import,43985688,55463858.0,Weight in kilograms,55463858.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40120,Milk not concentrated nor sweetened 1-6% fat,Export,28552,11490.0,Weight in kilograms,11490.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40130,Milk and cream not concentrated nor sweetened < 6% fa,Import,5076597,3181555.0,Weight in kilograms,3181555.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40130,Milk and cream not concentrated nor sweetened < 6% fa,Export,440,632.0,Weight in kilograms,632.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40210,Milk powder < 1.5% fat,Import,349708525,184781631.0,Weight in kilograms,184781631.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40221,Milk and cream powder unsweetened < 1.5% fat,Import,47783829,21061942.0,Weight in kilograms,21061942.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40229,Milk and cream powder sweetened < 1.5% fat,Import,1285106,892916.0,Weight in kilograms,892916.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40229,Milk and cream powder sweetened < 1.5% fat,Export,83761344,26978287.0,Weight in kilograms,26978287.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40291,"Milk and cream unsweetened, concentrated",Import,10962784,10551584.0,Weight in kilograms,10551584.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40291,"Milk and cream unsweetened, concentrated",Export,588637,364657.0,Weight in kilograms,364657.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40299,Milk and cream nes sweetened or concentrated,Import,20837208,27772413.0,Weight in kilograms,27772413.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40299,Milk and cream nes sweetened or concentrated,Export,1904,1742.0,Weight in kilograms,1742.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40310,Yogurt,Import,22203077,23551539.0,Weight in kilograms,23551539.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40310,Yogurt,Export,35669,20951.0,Weight in kilograms,20951.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40390,"Buttermilk, curdled milk, cream, kephir, etc.",Import,53306140,31531575.0,Weight in kilograms,31531575.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40390,"Buttermilk, curdled milk, cream, kephir, etc.",Export,931305,488414.0,Weight in kilograms,488414.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40410,Whey,Import,51081303,53782397.0,Weight in kilograms,53782397.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40490,Natural milk products nes,Import,3643870,1204261.0,Weight in kilograms,1204261.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40500,Butter and other fats and oils derived from milk,Import,106895401,30285452.0,Weight in kilograms,30285452.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40500,Butter and other fats and oils derived from milk,Export,209985,98020.0,Weight in kilograms,98020.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40610,"Fresh cheese, unfermented whey cheese, curd",Import,26713268,7414577.0,Weight in kilograms,7414577.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40620,"Cheese, grated or powdered, of all kinds",Import,12467089,3211089.0,Weight in kilograms,3211089.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40630,"Cheese processed, not grated or powdered",Import,15397058,4291881.0,Weight in kilograms,4291881.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40630,"Cheese processed, not grated or powdered",Export,136910,84104.0,Weight in kilograms,84104.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40640,"Cheese, blue-veined",Import,191634,39080.0,Weight in kilograms,39080.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40690,"Cheese except fresh, grated, processed or blue-veined",Import,52682315,16811017.0,Weight in kilograms,16811017.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40690,"Cheese except fresh, grated, processed or blue-veined",Export,21675,18111.0,Weight in kilograms,18111.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40700,"Birds eggs, in shell, fresh, preserved or cooked",Export,15368,5777.0,Weight in kilograms,5777.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40811,Egg yolks dried,Import,1120170,257598.0,Weight in kilograms,257598.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40819,Egg yolks except dried,Import,249190,95832.0,Weight in kilograms,95832.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40891,"Eggs, bird, not in shell, dried",Import,2538345,590791.0,Weight in kilograms,590791.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40899,"Eggs, bird, not in shell not dried",Import,177171,29192.0,Weight in kilograms,29192.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40899,"Eggs, bird, not in shell not dried",Export,2796,1250.0,Weight in kilograms,1250.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2016,40900,"Honey, natural",Import,1541373,544462.0,Weight in kilograms,544462.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40110,Milk not concentrated nor sweetened < 1% fat,Import,6363992,7326432.0,Weight in kilograms,7326432.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40110,Milk not concentrated nor sweetened < 1% fat,Export,76999,20434.0,Weight in kilograms,20434.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40120,Milk not concentrated nor sweetened 1-6% fat,Import,38355062,38979253.0,Weight in kilograms,38979253.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40120,Milk not concentrated nor sweetened 1-6% fat,Export,49851,13739.0,Weight in kilograms,13739.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40130,Milk and cream not concentrated nor sweetened < 6% fa,Import,4108898,2152517.0,Weight in kilograms,2152517.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40130,Milk and cream not concentrated nor sweetened < 6% fa,Export,23821,4630.0,Weight in kilograms,4630.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40210,Milk powder < 1.5% fat,Import,270925207,100754083.0,Weight in kilograms,100754083.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40210,Milk powder < 1.5% fat,Export,103109,96794.0,Weight in kilograms,96794.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40221,Milk and cream powder unsweetened < 1.5% fat,Import,42380832,16156583.0,Weight in kilograms,16156583.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40221,Milk and cream powder unsweetened < 1.5% fat,Export,694,240.0,Weight in kilograms,240.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40229,Milk and cream powder sweetened < 1.5% fat,Import,4087543,1059943.0,Weight in kilograms,1059943.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40229,Milk and cream powder sweetened < 1.5% fat,Export,77903190,21081170.0,Weight in kilograms,21081170.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40291,"Milk and cream unsweetened, concentrated",Import,3125827,1347871.0,Weight in kilograms,1347871.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40291,"Milk and cream unsweetened, concentrated",Export,300881,101524.0,Weight in kilograms,101524.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40299,Milk and cream nes sweetened or concentrated,Import,24540512,26241903.0,Weight in kilograms,26241903.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40299,Milk and cream nes sweetened or concentrated,Export,111136,88729.0,Weight in kilograms,88729.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40310,Yogurt,Import,32777324,21625471.0,Weight in kilograms,21625471.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40310,Yogurt,Export,40983,21163.0,Weight in kilograms,21163.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40390,"Buttermilk, curdled milk, cream, kephir, etc.",Import,48584482,20552503.0,Weight in kilograms,20552503.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40390,"Buttermilk, curdled milk, cream, kephir, etc.",Export,586942,314540.0,Weight in kilograms,314540.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40410,Whey,Import,68900663,49840844.0,Weight in kilograms,49840844.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40410,Whey,Export,67990,35027.0,Weight in kilograms,35027.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40490,Natural milk products nes,Import,1781000,995386.0,Weight in kilograms,995386.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40500,Butter and other fats and oils derived from milk,Import,82415636,20112683.0,Weight in kilograms,20112683.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40500,Butter and other fats and oils derived from milk,Export,200871,133787.0,Weight in kilograms,133787.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40610,"Fresh cheese, unfermented whey cheese, curd",Import,14117083,3606477.0,Weight in kilograms,3606477.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40610,"Fresh cheese, unfermented whey cheese, curd",Export,5987,1182.0,Weight in kilograms,1182.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40620,"Cheese, grated or powdered, of all kinds",Import,14421386,2944035.0,Weight in kilograms,2944035.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40620,"Cheese, grated or powdered, of all kinds",Export,5819,1234.0,Weight in kilograms,1234.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40630,"Cheese processed, not grated or powdered",Import,14208277,3467027.0,Weight in kilograms,3467027.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40630,"Cheese processed, not grated or powdered",Export,1161549,243485.0,Weight in kilograms,243485.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40640,"Cheese, blue-veined",Import,304110,37933.0,Weight in kilograms,37933.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40690,"Cheese except fresh, grated, processed or blue-veined",Import,47795568,13418423.0,Weight in kilograms,13418423.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40690,"Cheese except fresh, grated, processed or blue-veined",Export,345540,83337.0,Weight in kilograms,83337.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40700,"Birds eggs, in shell, fresh, preserved or cooked",Import,425,2850.0,Weight in kilograms,2850.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40700,"Birds eggs, in shell, fresh, preserved or cooked",Export,16711,7217.0,Weight in kilograms,7217.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40811,Egg yolks dried,Import,647695,147601.0,Weight in kilograms,147601.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40819,Egg yolks except dried,Import,350445,122263.0,Weight in kilograms,122263.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40891,"Eggs, bird, not in shell, dried",Import,2007873,276280.0,Weight in kilograms,276280.0,04_dairy_products_eggs_honey_edible_animal_product_nes
Philippines,2015,40899,"Eggs, bird, not in shell not dried",Import,487696,120702.0,Weight in kilograms,120702.0,04_dairy_products_eggs_honey_edible_animal_product_nes
